,경기날짜,선수명,포지션,팀,더블헤더여부,홈팀,원정팀,등판,inning,restinning,승리,패배,무승부,세이브,홀드,삼진,4사구,실점,자책,타수,타자
203,2018-05-22,이현승,불펜투수,두산,0,한화,두산,8.1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,1,1
204,2018-05-22,박치국,불펜투수,두산,0,한화,두산,9.2,2,0,0,0,0,0,0,2.0,0.0,1.0,1.0,8,8
205,2018-05-22,김정후,불펜투수,두산,0,한화,두산,11.1,0,0,0,1,0,0,0,0.0,1.0,1.0,0.0,2,3
206,2018-05-23,이영하,선발투수,두산,0,한화,두산,1.1,1,2,0,0,0,0,0,0.0,3.0,2.0,0.0,6,9
207,2018-05-23,변진수,불펜투수,두산,0,한화,두산,2.1,2,1,0,0,0,0,0,1.0,2.0,1.0,1.0,10,12
208,2018-05-23,김승회,불펜투수,두산,0,한화,두산,5.4,2,1,0,1,0,0,0,3.0,1.0,1.0,1.0,10,11
209,2018-05-23,이현승,불펜투수,두산,0,한화,두산,7.6,1,0,0,0,0,0,0,0.0,0.0,1.0,1.0,4,4
210,2018-05-23,홍상삼,불펜투수,두산,0,한화,두산,8.1,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0,1,2
211,2018-05-24,이용찬,선발투수,두산,0,한화,두산,1.1,7,0,1,0,0,0,0,3.0,1.0,0.0,0.0,26,27
212,2018-05-24,이현승,불펜투수,두산,0,한화,두산,8.1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,3
213,2018-05-24,함덕주,불펜투수,두산,0,한화,두산,9.4,0,2,0,0,0,0,0,0.0,1.0,1.0,0.0,3,4
214,2018-05-24,이현호,불펜투수,두산,0,한화,두산,9.8,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,1,2
215,2018-05-25,샘슨,선발투수,한화,0,SK,한화,1.1,6,1,0,1,0,0,0,9.0,1.0,3.0,3.0,24,25
216,2018-05-25,안영명,불펜투수,한화,0,SK,한화,7.8,1,0,0,0,0,0,0,0.0,0.0,1.0,1.0,4,5
217,2018-05-25,서균,불펜투수,한화,0,SK,한화,8.4,0,0,0,0,0,0,0,0.0,2.0,1.0,1.0,0,2
218,2018-05-25,김범수,불펜투수,한화,0,SK,한화,8.6,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3
219,2018-05-26,휠러,선발투수,한화,0,SK,한화,1.1,3,2,0,1,0,0,0,3.0,4.0,6.0,6.0,19,23
220,2018-05-26,장민재,불펜투수,한화,0,SK,한화,4.6,2,1,0,0,0,0,0,0.0,0.0,1.0,0.0,10,10
221,2018-05-26,이태양,불펜투수,한화,0,SK,한화,7.7,1,0,0,0,0,0,0,1.0,1.0,0.0,0.0,4,5
222,2018-05-26,박상원,불펜투수,한화,0,SK,한화,8.3,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,4
223,2018-05-27,김재영,선발투수,한화,0,SK,한화,1.1,4,2,0,0,0,0,0,1.0,3.0,2.0,2.0,20,23
224,2018-05-27,송은범,불펜투수,한화,0,SK,한화,5.6,0,2,0,0,0,0,0,1.0,0.0,2.0,2.0,4,4
225,2018-05-27,김범수,불펜투수,한화,0,SK,한화,6.1,0,2,0,0,0,0,0,1.0,0.0,0.0,0.0,3,3
226,2018-05-27,서균,불펜투수,한화,0,SK,한화,7.4,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,3,4
227,2018-05-27,안영명,불펜투수,한화,0,SK,한화,8.8,2,0,1,0,0,0,0,1.0,0.0,0.0,0.0,8,8
228,2018-05-27,정우람,불펜투수,한화,0,SK,한화,10.7,1,0,0,0,0,1,0,0.0,1.0,1.0,1.0,4,6
229,2018-05-29,노성호,선발투수,NC,0,한화,NC,1.1,4,0,0,1,0,0,0,1.0,5.0,3.0,3.0,15,20
230,2018-05-29,장현식,불펜투수,NC,0,한화,NC,5.3,1,1,0,0,0,0,0,1.0,2.0,1.0,1.0,3,6
231,2018-05-29,이민호,불펜투수,NC,0,한화,NC,6.8,0,2,0,0,0,0,0,1.0,0.0,1.0,1.0,4,4
232,2018-05-29,강윤구,불펜투수,NC,0,한화,NC,7.4,0,0,0,0,0,0,0,0.0,1.0,2.0,2.0,1,2
233,2018-05-29,유원상,불펜투수,NC,0,한화,NC,7.6,1,0,0,0,0,0,0,1.0,1.0,0.0,0.0,3,5
234,2018-05-29,최금강,불펜투수,NC,0,한화,NC,8.2,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,3,4
235,2018-05-30,왕웨이중,선발투수,NC,0,한화,NC,1.1,3,0,0,1,0,0,0,2.0,1.0,8.0,3.0,18,19
236,2018-05-30,이형범,불펜투수,NC,0,한화,NC,4.2,5,0,0,0,0,0,0,3.0,2.0,2.0,1.0,23,25
237,2018-05-31,최성영,선발투수,NC,0,한화,NC,1.1,4,0,0,0,0,0,0,5.0,2.0,2.0,2.0,14,16
238,2018-05-31,장현식,불펜투수,NC,0,한화,NC,5.8,1,0,1,0,0,0,0,1.0,1.0,1.0,1.0,3,4
239,2018-05-31,원종현,불펜투수,NC,0,한화,NC,6.3,1,2,0,0,0,0,1,1.0,0.0,1.0,0.0,6,6
240,2018-05-31,배재환,불펜투수,NC,0,한화,NC,7.9,2,1,0,0,0,1,0,3.0,1.0,0.0,0.0,7,8
241,2018-06-01,휠러,선발투수,한화,0,롯데,한화,1.1,5,0,0,0,0,0,0,4.0,3.0,6.0,6.0,23,27
242,2018-06-01,이태양,불펜투수,한화,0,롯데,한화,6.1,2,0,1,0,0,0,0,2.0,0.0,0.0,0.0,6,6
243,2018-06-01,송은범,불펜투수,한화,0,롯데,한화,8.7,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,3,4
244,2018-06-01,박상원,불펜투수,한화,0,롯데,한화,9.2,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,4,4
245,2018-06-02,김재영,선발투수,한화,0,롯데,한화,1.1,6,0,0,0,0,0,0,1.0,3.0,1.0,1.0,23,26
246,2018-06-02,장민재,불펜투수,한화,0,롯데,한화,7.9,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,3,3
247,2018-06-02,안영명,불펜투수,한화,0,롯데,한화,8.3,0,2,0,0,0,0,0,2.0,0.0,1.0,1.0,4,4
248,2018-06-02,서균,불펜투수,한화,0,롯데,한화,8.7,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,2,2
249,2018-06-02,정우람,불펜투수,한화,0,롯데,한화,9.9,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,3,3
250,2018-06-03,김민우,선발투수,한화,0,롯데,한화,1.1,5,1,0,1,0,0,0,3.0,1.0,3.0,2.0,23,24
251,2018-06-03,이태양,불펜투수,한화,0,롯데,한화,6.7,1,0,0,0,0,0,0,2.0,1.0,1.0,1.0,3,4
252,2018-06-03,김범수,불펜투수,한화,0,롯데,한화,7.2,0,2,0,0,0,0,0,1.0,1.0,2.0,2.0,3,4
253,2018-06-03,박상원,불펜투수,한화,0,롯데,한화,8.6,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,4,5
254,2018-06-05,배영수,선발투수,한화,0,LG,한화,1.1,5,0,0,1,0,0,0,5.0,1.0,7.0,7.0,26,28
255,2018-06-05,김범수,불펜투수,한화,0,LG,한화,6.2,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,4,4
256,2018-06-05,서균,불펜투수,한화,0,LG,한화,6.6,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,5,5
257,2018-06-05,장민재,불펜투수,한화,0,LG,한화,8.2,1,0,0,0,0,0,0,1.0,1.0,0.0,0.0,4,5
258,2018-06-06,샘슨,선발투수,한화,0,LG,한화,1.1,7,0,1,0,0,0,0,5.0,3.0,0.0,0.0,24,27
259,2018-06-06,안영명,불펜투수,한화,0,LG,한화,8.1,1,0,0,0,0,0,0,0.0,0.0,1.0,1.0,4,5
260,2018-06-06,이태양,불펜투수,한화,0,LG,한화,9.6,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,4
261,2018-06-07,휠러,선발투수,한화,0,LG,한화,1.1,5,1,0,0,0,0,0,9.0,1.0,4.0,2.0,21,22
262,2018-06-07,송은범,불펜투수,한화,0,LG,한화,6.5,1,2,0,0,0,0,1,3.0,0.0,0.0,0.0,7,7
263,2018-06-07,안영명,불펜투수,한화,0,LG,한화,8.3,1,0,0,1,0,0,0,2.0,0.0,2.0,2.0,6,6
264,2018-06-08,산체스,선발투수,SK,0,한화,SK,1.1,4,2,0,1,0,0,0,4.0,3.0,6.0,6.0,22,25
265,2018-06-08,김태훈,불펜투수,SK,0,한화,SK,5.8,1,0,0,0,0,0,0,1.0,1.0,0.0,0.0,4,5
266,2018-06-08,서진용,불펜투수,SK,0,한화,SK,6.4,1,1,0,0,0,0,0,4.0,0.0,1.0,1.0,5,5
267,2018-06-08,이승진,불펜투수,SK,0,한화,SK,8.9,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,3,3
268,2018-06-09,박종훈,선발투수,SK,0,한화,SK,1.1,6,0,0,0,0,0,0,5.0,3.0,1.0,1.0,22,25
269,2018-06-09,박정배,불펜투수,SK,0,한화,SK,7.8,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,3
270,2018-06-09,서진용,불펜투수,SK,0,한화,SK,8.2,2,0,1,0,0,0,0,3.0,0.0,0.0,0.0,6,6
271,2018-06-09,신재웅,불펜투수,SK,0,한화,SK,10.8,1,0,0,0,0,1,0,1.0,1.0,1.0,1.0,5,6
272,2018-06-10,문승원,선발투수,SK,0,한화,SK,1.1,5,0,0,0,0,0,0,4.0,3.0,3.0,3.0,22,25
273,2018-06-10,김태훈,불펜투수,SK,0,한화,SK,6.8,2,0,0,0,0,0,0,4.0,0.0,0.0,0.0,8,8
274,2018-06-10,박정배,불펜투수,SK,0,한화,SK,8.7,1,0,0,0,0,0,0,2.0,1.0,0.0,0.0,3,4
275,2018-06-10,이승진,불펜투수,SK,0,한화,SK,9.2,0,1,0,1,0,0,0,0.0,1.0,1.0,1.0,3,4
276,2018-06-12,샘슨,선발투수,한화,0,넥센,한화,1.1,5,0,0,0,0,0,0,8.0,1.0,2.0,2.0,20,21
277,2018-06-12,장민재,불펜투수,한화,0,넥센,한화,6.4,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,3
278,2018-06-12,김범수,불펜투수,한화,0,넥센,한화,7.7,1,0,1,0,0,0,0,2.0,1.0,0.0,0.0,3,4
279,2018-06-12,송은범,불펜투수,한화,0,넥센,한화,8.2,2,0,0,0,0,1,0,1.0,0.0,0.0,0.0,6,6
280,2018-06-13,휠러,선발투수,한화,0,넥센,한화,1.1,5,1,0,1,0,0,0,3.0,2.0,3.0,3.0,20,22
281,2018-06-13,이태양,불펜투수,한화,0,넥센,한화,6.5,0,2,0,0,0,0,0,0.0,1.0,1.0,1.0,3,4
282,2018-06-13,장민재,불펜투수,한화,0,넥센,한화,7.9,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,3
283,2018-06-13,서균,불펜투수,한화,0,넥센,한화,8.3,0,2,0,0,0,0,0,2.0,0.0,0.0,0.0,3,3
284,2018-06-13,박상원,불펜투수,한화,0,넥센,한화,8.6,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1
285,2018-06-14,김재영,선발투수,한화,0,넥센,한화,1.1,6,1,1,0,0,0,0,2.0,2.0,2.0,2.0,22,24
286,2018-06-14,김범수,불펜투수,한화,0,넥센,한화,7.7,1,1,0,0,0,0,0,3.0,0.0,0.0,0.0,5,5
287,2018-06-14,송은범,불펜투수,한화,0,넥센,한화,8.3,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,2,3
288,2018-06-14,안영명,불펜투수,한화,0,넥센,한화,9.6,0,1,0,0,0,0,0,0.0,2.0,5.0,5.0,4,6
289,2018-06-14,정우람,불펜투수,한화,0,넥센,한화,9.3,0,2,0,0,0,1,0,0.0,0.0,1.0,1.0,5,5
290,2018-06-15,후랭코프,선발투수,두산,0,한화,두산,1.1,6,0,1,0,0,0,0,4.0,3.0,0.0,0.0,20,23
291,2018-06-15,곽빈,불펜투수,두산,0,한화,두산,7.6,0,2,0,0,0,0,0,0.0,0.0,3.0,3.0,5,5
292,2018-06-15,이영하,불펜투수,두산,0,한화,두산,7.2,1,1,0,0,0,0,0,2.0,1.0,0.0,0.0,4,5
293,2018-06-15,유재유,불펜투수,두산,0,한화,두산,9.7,1,0,0,0,0,0,0,2.0,1.0,1.0,1.0,5,6
294,2018-06-16,이용찬,선발투수,두산,0,한화,두산,1.1,6,0,1,0,0,0,0,7.0,2.0,3.0,2.0,24,26
295,2018-06-16,이영하,불펜투수,두산,0,한화,두산,7.9,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,1
296,2018-06-16,이현승,불펜투수,두산,0,한화,두산,7.1,1,0,0,0,0,0,1,2.0,0.0,0.0,0.0,3,3
297,2018-06-16,박치국,불펜투수,두산,0,한화,두산,8.4,0,2,0,0,0,0,1,1.0,1.0,0.0,0.0,3,4
298,2018-06-16,함덕주,불펜투수,두산,0,한화,두산,8.8,1,1,0,0,0,1,0,1.0,0.0,0.0,0.0,6,6
299,2018-06-17,유희관,선발투수,두산,0,한화,두산,1.1,2,2,0,1,0,0,0,2.0,2.0,6.0,5.0,14,16
300,2018-06-17,김승회,불펜투수,두산,0,한화,두산,3.8,1,1,0,0,0,0,0,2.0,1.0,1.0,1.0,6,7
301,2018-06-17,이영하,불펜투수,두산,0,한화,두산,5.6,1,0,0,0,0,0,0,1.0,1.0,3.0,3.0,6,7
302,2018-06-17,곽빈,불펜투수,두산,0,한화,두산,6.4,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6,6
303,2018-06-17,유재유,불펜투수,두산,0,한화,두산,8.1,1,0,0,0,0,0,0,1.0,1.0,1.0,1.0,3,5
304,2018-06-19,차우찬,선발투수,LG,0,한화,LG,1.1,7,2,1,0,0,0,0,11.0,2.0,0.0,0.0,27,29
305,2018-06-19,진해수,불펜투수,LG,0,한화,LG,8.3,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,1,2
306,2018-06-19,김지용,불펜투수,LG,0,한화,LG,9.5,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,3,3
307,2018-06-20,임찬규,선발투수,LG,0,한화,LG,1.1,3,0,0,1,0,0,0,3.0,4.0,8.0,7.0,17,21
308,2018-06-20,고우석,불펜투수,LG,0,한화,LG,4.4,1,1,0,0,0,0,0,0.0,1.0,2.0,2.0,6,7
309,2018-06-20,김태형,불펜투수,LG,0,한화,LG,5.2,0,2,0,0,0,0,0,1.0,0.0,1.0,1.0,4,4
310,2018-06-20,이동현,불펜투수,LG,0,한화,LG,6.6,2,0,0,0,0,0,0,1.0,1.0,0.0,0.0,5,7
311,2018-06-20,배민관,불펜투수,LG,0,한화,LG,8.4,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,4,4
312,2018-06-21,윌슨,선발투수,LG,0,한화,LG,1.1,7,0,0,0,0,0,0,5.0,0.0,4.0,4.0,28,29
313,2018-06-21,김지용,불펜투수,LG,0,한화,LG,8.3,1,1,0,1,0,0,0,2.0,1.0,3.0,3.0,6,7
314,2018-06-21,정찬헌,불펜투수,LG,0,한화,LG,9.1,0,1,0,0,0,0,0,1.0,0.0,2.0,2.0,3,3
315,2018-06-22,윤규진,선발투수,한화,0,NC,한화,1.1,8,0,1,0,0,0,0,8.0,1.0,0.0,0.0,25,26
316,2018-06-22,송창식,불펜투수,한화,0,NC,한화,9.9,1,0,0,0,0,0,0,1.0,1.0,0.0,0.0,3,4
317,2018-06-23,샘슨,선발투수,한화,0,NC,한화,1.1,6,0,1,0,0,0,0,7.0,3.0,1.0,1.0,21,24
318,2018-06-23,이태양,불펜투수,한화,0,NC,한화,7.7,1,1,0,0,0,0,0,2.0,0.0,0.0,0.0,5,5
319,2018-06-23,김범수,불펜투수,한화,0,NC,한화,8.3,0,2,0,0,0,0,0,2.0,0.0,0.0,0.0,2,2
320,2018-06-23,장민재,불펜투수,한화,0,NC,한화,9.5,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,3,3
321,2018-06-24,휠러,선발투수,한화,0,NC,한화,1.1,4,2,0,0,0,0,0,4.0,2.0,2.0,2.0,21,23
322,2018-06-24,박상원,불펜투수,한화,0,NC,한화,5.6,1,1,0,0,0,0,0,3.0,0.0,0.0,0.0,4,4
323,2018-06-24,김범수,불펜투수,한화,0,NC,한화,7.1,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0,3,3
324,2018-06-24,송은범,불펜투수,한화,0,NC,한화,8.4,0,2,0,0,0,0,0,1.0,0.0,1.0,1.0,4,4
325,2018-06-24,정우람,불펜투수,한화,0,NC,한화,8.8,1,1,0,0,0,1,0,1.0,0.0,0.0,0.0,4,4
326,2018-06-26,양창섭,선발투수,삼성,0,한화,삼성,1.1,6,0,1,0,0,0,0,6.0,3.0,1.0,1.0,22,25
327,2018-06-26,우규민,불펜투수,삼성,0,한화,삼성,7.8,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,4,4
328,2018-06-26,한기주,불펜투수,삼성,0,한화,삼성,8.3,1,0,0,0,0,0,0,0.0,0.0,1.0,1.0,4,4
329,2018-06-26,장필준,불펜투수,삼성,0,한화,삼성,9.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
330,2018-06-27,백정현,선발투수,삼성,0,한화,삼성,1.1,6,0,0,1,0,0,0,2.0,2.0,2.0,2.0,22,24
331,2018-06-27,최충연,불펜투수,삼성,0,한화,삼성,7.7,1,0,0,0,0,0,0,1.0,0.0,2.0,2.0,6,6
332,2018-06-27,박근홍,불펜투수,삼성,0,한화,삼성,8.4,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,4,4
333,2018-06-28,보니야,선발투수,삼성,0,한화,삼성,1.1,6,2,0,1,0,0,0,3.0,4.0,3.0,1.0,23,27
334,2018-06-28,장필준,불펜투수,삼성,0,한화,삼성,7.1,0,0,0,0,0,0,0,0.0,3.0,3.0,3.0,0,3
335,2018-06-28,박근홍,불펜투수,삼성,0,한화,삼성,7.4,0,1,0,0,0,0,0,0.0,0.0,1.0,1.0,2,2
336,2018-06-28,최지광,불펜투수,삼성,0,한화,삼성,8.6,1,0,0,0,0,0,0,2.0,1.0,1.0,1.0,5,6
337,2018-06-29,이명우,선발투수,롯데,0,한화,롯데,1.1,3,2,0,0,0,0,0,2.0,1.0,1.0,0.0,15,16
338,2018-06-29,송승준,불펜투수,롯데,0,한화,롯데,4.8,1,0,0,0,0,0,0,2.0,1.0,1.0,1.0,4,5
339,2018-06-29,고효준,불펜투수,롯데,0,한화,롯데,5.4,0,2,0,1,0,0,0,0.0,2.0,2.0,2.0,2,4
340,2018-06-29,진명호,불펜투수,롯데,0,한화,롯데,6.8,1,2,0,0,0,0,0,0.0,0.0,1.0,1.0,6,6
341,2018-06-29,김대우,불펜투수,롯데,0,한화,롯데,8.5,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,3
342,2018-06-30,김원중,선발투수,롯데,0,한화,롯데,1.1,5,0,0,0,0,0,0,6.0,2.0,2.0,2.0,19,21
343,2018-06-30,고효준,불펜투수,롯데,0,한화,롯데,6.4,0,2,0,0,0,0,1,0.0,0.0,0.0,0.0,2,2
344,2018-06-30,구승민,불펜투수,롯데,0,한화,롯데,6.6,1,1,0,0,0,0,1,2.0,0.0,0.0,0.0,4,4
345,2018-06-30,오현택,불펜투수,롯데,0,한화,롯데,8.1,1,0,0,0,0,0,1,0.0,1.0,1.0,0.0,3,4
346,2018-06-30,손승락,불펜투수,롯데,0,한화,롯데,9.5,0,2,0,1,0,0,0,1.0,1.0,3.0,3.0,4,5
347,2018-07-03,김민우,선발투수,한화,0,기아,한화,1.1,4,1,0,1,0,0,0,2.0,1.0,8.0,6.0,22,24
348,2018-07-03,송창식,불펜투수,한화,0,기아,한화,5.7,2,2,0,0,0,0,0,2.0,1.0,1.0,1.0,9,11
349,2018-07-03,송은범,불펜투수,한화,0,기아,한화,8.9,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,4,4
350,2018-07-04,윤규진,선발투수,한화,0,기아,한화,1.1,5,0,0,0,0,0,0,4.0,3.0,4.0,3.0,21,24
351,2018-07-04,김범수,불펜투수,한화,0,기아,한화,6.7,1,0,0,1,0,0,0,3.0,1.0,1.0,1.0,4,5
352,2018-07-04,이태양,불펜투수,한화,0,기아,한화,7.3,0,2,0,0,0,0,0,0.0,0.0,1.0,1.0,4,4
353,2018-07-04,장민재,불펜투수,한화,0,기아,한화,7.7,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,4,5
354,2018-07-05,샘슨,선발투수,한화,0,기아,한화,1.1,7,0,1,0,0,0,0,9.0,3.0,2.0,2.0,23,26
355,2018-07-05,송은범,불펜투수,한화,0,기아,한화,8.9,2,0,0,0,0,0,0,0.0,1.0,0.0,0.0,6,7
356,2018-07-06,휠러,선발투수,한화,0,SK,한화,1.1,5,0,0,1,0,0,0,5.0,1.0,4.0,4.0,20,23
357,2018-07-06,안영명,불펜투수,한화,0,SK,한화,6.6,1,0,0,0,0,0,0,0.0,0.0,2.0,2.0,6,6
358,2018-07-06,서균,불펜투수,한화,0,SK,한화,7.3,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,3
359,2018-07-06,박상원,불펜투수,한화,0,SK,한화,8.6,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,3,3
360,2018-07-07,김재영,선발투수,한화,0,SK,한화,1.1,6,2,0,0,0,0,0,4.0,3.0,1.0,1.0,24,27
361,2018-07-07,김범수,불펜투수,한화,0,SK,한화,7.1,0,0,0,0,0,0,0,0.0,0.0,2.0,2.0,2,2
362,2018-07-07,서균,불펜투수,한화,0,SK,한화,7.3,0,0,0,1,0,0,0,0.0,0.0,2.0,2.0,2,2
363,2018-07-07,이태양,불펜투수,한화,0,SK,한화,7.5,1,1,0,0,0,0,0,2.0,1.0,0.0,0.0,4,5
364,2018-07-08,김민우,선발투수,한화,0,SK,한화,1.1,5,1,1,0,0,0,0,5.0,2.0,2.0,2.0,20,22
365,2018-07-08,박상원,불펜투수,한화,0,SK,한화,6.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,2
366,2018-07-08,이태양,불펜투수,한화,0,SK,한화,6.7,2,2,0,0,0,0,1,2.0,1.0,0.0,0.0,8,9
367,2018-07-08,정우람,불펜투수,한화,0,SK,한화,9.7,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,3,4
368,2018-07-10,한현희,선발투수,넥센,0,한화,넥센,1.1,7,0,0,0,0,0,0,6.0,3.0,1.0,1.0,26,29
369,2018-07-10,이보근,불펜투수,넥센,0,한화,넥센,8.3,0,1,0,1,0,0,0,1.0,0.0,3.0,3.0,4,4
370,2018-07-10,김성민,불펜투수,넥센,0,한화,넥센,8.7,0,2,0,0,0,0,0,1.0,0.0,0.0,0.0,3,3
371,2018-07-11,최원태,선발투수,넥센,0,한화,넥센,1.1,6,0,1,0,0,0,0,4.0,0.0,4.0,3.0,28,28
372,2018-07-11,윤영삼,불펜투수,넥센,0,한화,넥센,7.2,3,0,0,0,0,1,0,3.0,1.0,4.0,3.0,16,17
373,2018-07-12,신재영,선발투수,넥센,0,한화,넥센,1.1,4,1,0,1,0,0,0,2.0,2.0,2.0,2.0,19,21
374,2018-07-12,김동준,불펜투수,넥센,0,한화,넥센,5.4,0,2,0,0,0,0,0,0.0,1.0,1.0,1.0,3,4
375,2018-07-12,양현,불펜투수,넥센,0,한화,넥센,6.8,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0,2,3
376,2018-07-12,이승호,불펜투수,넥센,0,한화,넥센,6.2,1,1,0,0,0,0,0,1.0,1.0,1.0,1.0,5,6
377,2018-07-12,오주원,불펜투수,넥센,0,한화,넥센,8.8,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,4,4
378,2018-07-17,샘슨,선발투수,한화,0,KT,한화,1.1,5,0,1,0,0,0,0,4.0,4.0,1.0,1.0,20,24
379,2018-07-17,송은범,불펜투수,한화,0,KT,한화,6.7,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,3
380,2018-07-17,김범수,불펜투수,한화,0,KT,한화,7.1,0,2,0,0,0,0,0,1.0,0.0,0.0,0.0,2,2
381,2018-07-17,서균,불펜투수,한화,0,KT,한화,7.3,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,2,2
382,2018-07-17,안영명,불펜투수,한화,0,KT,한화,8.5,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,3,3
383,2018-07-17,박상원,불펜투수,한화,0,KT,한화,9.8,1,0,0,0,0,0,0,1.0,1.0,0.0,0.0,4,5
384,2018-07-18,윤규진,선발투수,한화,0,KT,한화,1.1,6,0,0,0,0,0,0,5.0,1.0,1.0,1.0,24,25
